"Time (s)","Voltage (V)"
0.00400014354,-0.033807537
0.0040001475399999995,-0.04719665899999999
0.00400015154,0.053221756
0.00400015554,0.21389122
0.00400015954,0.260753147
0.00400016354,0.11347280500000001
0.00400016754,-0.09405858599999999
0.00400017154,-0.16769875699999998
0.0040001755399999995,0.013054389999999999
0.00400017954,0.274142269
0.00400018354,0.354477001
0.00400018754,0.16033473199999998
0.00400019154,-0.100753147
0.00400019554,-0.221255245
0.00400019954,-0.073974903
0.0040002035399999995,0.22058578099999998
0.00400020754,0.394644367
0.00400021154,0.267447708
0.00400021554,-0.020418414999999995
0.00400021954,-0.23464436699999996
0.00400022354,-0.16769875699999998
0.00400022754,0.120167366
0.0040002315399999995,0.37456068400000003
0.00400023554,0.34108787900000004
0.00400023954,0.073305439
0.00400024354,-0.18778244
0.00400024754,-0.20786612299999996
0.00400025154,0.039832634000000006
0.00400025554,0.321004196
0.0040002595399999995,0.361171562
0.00400026354,0.133556488
0.00400026754,-0.13422595199999998
0.00400027154,-0.214560684
0.00400027554,-0.020418414999999995
0.00400027954,0.274142269
0.00400028354,0.37456068400000003
0.0040002875399999995,0.187112976
0.00400029154,-0.087364025
0.00400029554,-0.22794980599999998
0.00400029954,-0.08066946399999998
0.00400030354,0.22058578099999998
0.00400030754,0.387949806
0.00400031154,0.247364025
0.0040003155399999995,-0.033807537
0.00400031954,-0.22794980599999998
0.00400032354,-0.14092051299999997
0.00400032754,0.153640171
0.00400033154,0.37456068400000003
0.00400033554,0.300920513
0.00400033954,0.033138073000000004
0.0040003435399999995,-0.20117156199999997
0.00400034754,-0.181087879
0.00400035154,0.08
0.00400035554,0.34778244
0.00400035954,0.34108787900000004
0.00400036354,0.086694561
0.00400036754,-0.16769875699999998
0.0040003715399999995,-0.20786612299999996
0.00400037554,0.026443512000000002
0.00400037954,0.307615074
0.00400038354,0.367866123
0.00400038754,0.14694561
0.004000391539999999,-0.127531391
0.00400039554,-0.22794980599999998
0.0040003995399999995,-0.033807537
0.00400040354,0.260753147
0.00400040754,0.381255245
0.00400041154,0.207196659
0.00400041554,-0.073974903
0.004000419539999999,-0.22794980599999998
0.00400042354,-0.09405858599999999
0.0040004275399999996,0.207196659
0.00400043154,0.381255245
0.00400043554,0.254058586
0.00400043954,-0.020418414999999995
0.00400044354,-0.221255245
0.0040004475399999994,-0.14092051299999997
0.00400045154,0.14694561
0.0040004555399999996,0.367866123
0.00400045954,0.300920513
0.00400046354,0.033138073000000004
0.00400046754,-0.20117156199999997
0.00400047154,-0.17439331799999996
0.0040004755399999994,0.093389122
0.00400047954,0.34778244
0.00400048354,0.334393318
0.00400048754,0.08
0.00400049154,-0.17439331799999996
0.00400049554,-0.20117156199999997
0.00400049954,0.039832634000000006
0.0040005035399999994,0.321004196
0.00400050754,0.361171562
0.00400051154,0.133556488
0.00400051554,-0.13422595199999998
0.00400051954,-0.221255245
0.00400052354,-0.013723853999999994
0.00400052754,0.274142269
0.0040005315399999995,0.37456068400000003
0.00400053554,0.180418415
0.00400053954,-0.09405858599999999
0.00400054354,-0.22794980599999998
0.00400054754,-0.067280342
0.00400055154,0.233974903
0.00400055554,0.381255245
0.0040005595399999995,0.22728034200000002
0.00400056354,-0.053891220000000004
0.00400056754,-0.221255245
0.00400057154,-0.114142269
0.00400057554,0.180418415
0.00400057954,0.37456068400000003
0.00400058354,0.267447708
0.0040005875399999995,-0.00033473199999999037
0.00400059154,-0.214560684
0.00400059554,-0.147615074
0.00400059954,0.133556488
0.00400060354,0.361171562
0.00400060754,0.307615074
0.00400061154,0.046527195
0.0040006155399999995,-0.19447700099999998
0.00400061954,-0.181087879
0.00400062354,0.086694561
0.00400062754,0.34108787900000004
0.00400063154,0.334393318
0.00400063554,0.086694561
0.00400063954,-0.16769875699999998
0.0040006435399999995,-0.20117156199999997
0.00400064754,0.039832634000000006
0.00400065154,0.314309635
0.00400065554,0.354477001
0.00400065954,0.12686192699999999
0.00400066354,-0.14092051299999997
0.00400066754,-0.214560684
0.0040006715399999995,-0.007029292999999992
0.00400067554,0.28083683
0.00400067954,0.367866123
0.00400068354,0.167029293
0.00400068754,-0.10744770799999999
0.00400069154,-0.22794980599999998
0.00400069554,-0.04719665899999999
0.0040006995399999995,0.247364025
0.00400070354,0.37456068400000003
0.00400070754,0.207196659
0.00400071154,-0.067280342
0.00400071554,-0.221255245
0.00400071954,-0.087364025
0.00400072354,0.207196659
0.0040007275399999995,0.37456068400000003
0.00400073154,0.247364025
0.00400073554,-0.033807537
0.00400073954,-0.221255245
0.00400074354,-0.12083682999999999
0.00400074754,0.167029293
0.00400075154,0.367866123
0.0040007555399999995,0.274142269
0.00400075954,0.006359828999999997
0.00400076354,-0.20786612299999996
0.00400076754,-0.154309635
0.00400077154,0.12686192699999999
0.00400077554,0.361171562
0.00400077954,0.307615074
0.0040007835399999995,0.046527195
0.00400078754,-0.19447700099999998
0.00400079154,-0.17439331799999996
0.00400079554,0.093389122
0.00400079954,0.34108787900000004
0.00400080354,0.327698757
0.00400080754,0.08
0.0040008115399999995,-0.17439331799999996
0.00400081554,-0.19447700099999998
0.00400081954,0.059916317000000004
0.00400082354,0.327698757
0.00400082754,0.34778244
0.00400083154,0.106778244
0.00400083554,-0.154309635
0.0040008395399999995,-0.20786612299999996
0.00400084354,0.019748951
0.00400084754,0.300920513
0.00400085154,0.361171562
0.00400085554,0.14025104900000002
0.00400085954,-0.127531391
0.00400086354,-0.214560684
0.0040008675399999995,-0.013723853999999994
0.00400087154,0.274142269
0.00400087554,0.367866123
0.00400087954,0.173723854
0.00400088354,-0.100753147
0.004000887539999999,-0.221255245
0.00400089154,-0.04719665899999999
0.0040008955399999995,0.247364025
0.00400089954,0.37456068400000003
0.00400090354,0.20050209800000002
0.00400090754,-0.073974903
0.00400091154,-0.221255245
0.004000915539999999,-0.073974903
0.00400091954,0.22058578099999998
0.0040009235399999996,0.37456068400000003
0.00400092754,0.22728034200000002
0.00400093154,-0.04719665899999999
0.00400093554,-0.221255245
0.00400093954,-0.100753147
0.0040009435399999994,0.193807537
0.00400094754,0.37456068400000003
0.0040009515399999996,0.254058586
0.00400095554,-0.020418414999999995
0.00400095954,-0.214560684
0.00400096354,-0.127531391
0.00400096754,0.167029293
0.0040009715399999994,0.367866123
0.00400097554,0.274142269
0.00400097954,0.006359828999999997
0.00400098354,-0.20786612299999996
0.00400098754,-0.147615074
0.00400099154,0.14025104900000002
0.00400099554,0.361171562
0.0040009995399999995,0.294225952
0.00400100354,0.033138073000000004
0.00400100754,-0.20117156199999997
0.00400101154,-0.161004196
0.00400101554,0.11347280500000001
0.00400101954,0.34778244
0.00400102354,0.307615074
0.0040010275399999995,0.053221756
0.00400103154,-0.18778244
0.00400103554,-0.17439331799999996
0.00400103954,0.086694561
0.00400104354,0.34108787900000004
0.00400104754,0.327698757
0.00400105154,0.08
0.0040010555399999995,-0.17439331799999996
0.00400105954,-0.18778244
0.00400106354,0.073305439
0.00400106754,0.327698757
0.00400107154,0.334393318
0.00400107554,0.093389122
0.00400107954,-0.161004196
0.0040010835399999995,-0.19447700099999998
0.00400108754,0.046527195
0.00400109154,0.314309635
0.00400109554,0.34778244
0.00400109954,0.11347280500000001
0.00400110354,-0.147615074
0.00400110754,-0.20117156199999997
0.0040011115399999995,0.026443512000000002
0.00400111554,0.300920513
0.00400111954,0.354477001
0.00400112354,0.133556488
0.00400112754,-0.14092051299999997
0.00400113154,-0.20786612299999996
0.00400113554,0.006359828999999997
0.0040011395399999995,0.287531391
0.00400114354,0.354477001
0.00400114754,0.14694561
0.00400115154,-0.12083682999999999
0.00400115554,-0.214560684
0.00400115954,-0.007029292999999992
0.00400116354,0.274142269
0.0040011675399999995,0.361171562
0.00400117154,0.16033473199999998
0.00400117554,-0.10744770799999999
0.00400117954,-0.214560684
0.00400118354,-0.027112975999999997
0.00400118754,0.260753147
0.00400119154,0.361171562
0.0040011955399999995,0.180418415
0.00400119954,-0.09405858599999999
0.00400120354,-0.214560684
0.00400120754,-0.040502098
0.00400121154,0.247364025
0.00400121554,0.367866123
0.00400121954,0.193807537
0.0040012235399999995,-0.087364025
0.00400122754,-0.221255245
0.00400123154,-0.053891220000000004
0.00400123554,0.240669464
0.00400123954,0.367866123
0.00400124354,0.20050209800000002
0.00400124754,-0.073974903
0.0040012515399999995,-0.221255245
0.00400125554,-0.06058578099999999
0.00400125954,0.22728034200000002
0.00400126354,0.367866123
0.00400126754,0.21389122
0.00400127154,-0.067280342
0.00400127554,-0.221255245
0.0040012795399999995,-0.073974903
0.00400128354,0.22058578099999998
0.00400128754,0.367866123
0.00400129154,0.22058578099999998
0.00400129554,-0.053891220000000004
0.00400129954,-0.214560684
0.00400130354,-0.08066946399999998
0.0040013075399999995,0.207196659
0.00400131154,0.367866123
0.00400131554,0.22728034200000002
0.00400131954,-0.04719665899999999
0.00400132354,-0.214560684
0.00400132754,-0.087364025
0.00400133154,0.20050209800000002
0.0040013355399999995,0.367866123
0.00400133954,0.233974903
0.00400134354,-0.040502098
0.00400134754,-0.214560684
0.00400135154,-0.09405858599999999
0.004001355539999999,0.193807537
0.00400135954,0.367866123
0.0040013635399999995,0.240669464
0.00400136754,-0.033807537
0.00400137154,-0.214560684
0.00400137554,-0.100753147
0.00400137954,0.187112976
0.004001383539999999,0.367866123
0.00400138754,0.240669464
0.0040013915399999996,-0.033807537
0.00400139554,-0.214560684
0.00400139954,-0.100753147
0.00400140354,0.187112976
0.00400140754,0.361171562
0.0040014115399999994,0.247364025
0.00400141554,-0.027112975999999997
0.0040014195399999996,-0.214560684
0.00400142354,-0.100753147
0.00400142754,0.180418415
0.00400143154,0.361171562
0.00400143554,0.247364025
0.0040014395399999994,-0.027112975999999997
0.00400144354,-0.214560684
0.00400144754,-0.10744770799999999
0.00400145154,0.180418415
0.00400145554,0.361171562
0.00400145954,0.247364025
0.00400146354,-0.027112975999999997
0.0040014675399999994,-0.214560684
0.00400147154,-0.10744770799999999
0.00400147554,0.180418415
0.00400147954,0.361171562
0.00400148354,0.247364025
0.00400148754,-0.027112975999999997
0.00400149154,-0.214560684
0.0040014955399999995,-0.10744770799999999
0.00400149954,0.180418415
0.00400150354,0.361171562
0.00400150754,0.247364025
0.00400151154,-0.027112975999999997
0.00400151554,-0.214560684
0.00400151954,-0.100753147
0.0040015235399999995,0.180418415
0.00400152754,0.361171562
0.00400153154,0.240669464
0.00400153554,-0.027112975999999997
0.00400153954,-0.214560684
0.00400154354,-0.100753147
0.00400154754,0.187112976
0.0040015515399999995,0.361171562
0.00400155554,0.240669464
0.00400155954,-0.033807537
0.00400156354,-0.214560684
0.00400156754,-0.09405858599999999
0.00400157154,0.193807537
0.00400157554,0.361171562
0.0040015795399999995,0.233974903
0.00400158354,-0.033807537
0.00400158754,-0.214560684
0.00400159154,-0.087364025
0.00400159554,0.20050209800000002
0.00400159954,0.361171562
0.00400160354,0.22728034200000002
0.0040016075399999995,-0.04719665899999999
0.00400161154,-0.214560684
0.00400161554,-0.08066946399999998
0.00400161954,0.207196659
0.00400162354,0.361171562
0.00400162754,0.22058578099999998
0.00400163154,-0.053891220000000004
0.0040016355399999995,-0.214560684
0.00400163954,-0.073974903
0.00400164354,0.21389122
0.00400164754,0.361171562
0.00400165154,0.21389122
0.00400165554,-0.06058578099999999
0.00400165954,-0.214560684
0.0040016635399999995,-0.067280342
0.00400166754,0.22058578099999998
0.00400167154,0.361171562
0.00400167554,0.207196659
0.00400167954,-0.067280342
0.00400168354,-0.214560684
0.00400168754,-0.053891220000000004
0.0040016915399999995,0.233974903
0.00400169554,0.354477001
0.00400169954,0.193807537
0.00400170354,-0.08066946399999998
0.00400170754,-0.214560684
0.00400171154,-0.040502098
0.00400171554,0.240669464
0.0040017195399999995,0.354477001
0.00400172354,0.180418415
0.00400172754,-0.087364025
0.00400173154,-0.20786612299999996
0.00400173554,-0.027112975999999997
0.00400173954,0.254058586
0.00400174354,0.354477001
0.0040017475399999995,0.167029293
0.00400175154,-0.100753147
0.00400175554,-0.20786612299999996
0.00400175954,-0.013723853999999994
0.00400176354,0.267447708
0.00400176754,0.34778244
0.00400177154,0.153640171
0.0040017755399999995,-0.114142269
0.00400177954,-0.20117156199999997
0.00400178354,0.006359828999999997
0.00400178754,0.274142269
0.00400179154,0.34778244
0.00400179554,0.14025104900000002
0.00400179954,-0.127531391
0.0040018035399999995,-0.19447700099999998
0.00400180754,0.019748951
0.00400181154,0.287531391
0.00400181554,0.34108787900000004
0.00400181954,0.120167366
0.00400182354,-0.14092051299999997
0.00400182754,-0.18778244
0.0040018315399999995,0.039832634000000006
0.00400183554,0.300920513
0.00400183954,0.334393318
0.00400184354,0.106778244
0.00400184754,-0.154309635
0.004001851539999999,-0.181087879
0.00400185554,0.059916317000000004
0.0040018595399999995,0.314309635
0.00400186354,0.321004196
0.00400186754,0.086694561
0.00400187154,-0.161004196
0.00400187554,-0.17439331799999996
0.004001879539999999,0.08
0.00400188354,0.321004196
0.0040018875399999996,0.307615074
0.00400189154,0.066610878
0.00400189554,-0.17439331799999996
0.00400189954,-0.161004196
0.00400190354,0.100083683
0.0040019075399999994,0.334393318
0.00400191154,0.294225952
0.0040019155399999996,0.046527195
0.00400191954,-0.18778244
0.00400192354,-0.147615074
0.00400192754,0.120167366
0.00400193154,0.34108787900000004
0.0040019355399999994,0.28083683
0.00400193954,0.019748951
0.00400194354,-0.19447700099999998
0.00400194754,-0.127531391
0.00400195154,0.14694561
0.00400195554,0.34778244
0.00400195954,0.260753147
0.0040019635399999995,-0.00033473199999999037
0.00400196754,-0.19447700099999998
0.00400197154,-0.10744770799999999
0.00400197554,0.173723854
0.00400197954,0.34778244
0.00400198354,0.240669464
0.00400198754,-0.027112975999999997
0.0040019915399999995,-0.20117156199999997
0.00400199554,-0.08066946399999998
0.00400199954,0.193807537
0.00400200354,0.354477001
0.00400200754,0.22058578099999998
0.00400201154,-0.053891220000000004
0.00400201554,-0.20117156199999997
0.0040020195399999995,-0.06058578099999999
0.00400202354,0.22058578099999998
0.00400202754,0.34778244
0.00400203154,0.193807537
0.00400203554,-0.08066946399999998
0.00400203954,-0.20117156199999997
0.00400204354,-0.027112975999999997
0.0040020475399999995,0.247364025
0.00400205154,0.34778244
0.00400205554,0.167029293
0.00400205954,-0.100753147
0.00400206354,-0.19447700099999998
0.00400206754,-0.00033473199999999037
0.00400207154,0.267447708
0.0040020755399999995,0.34108787900000004
0.00400207954,0.133556488
0.00400208354,-0.127531391
0.00400208754,-0.18778244
0.00400209154,0.033138073000000004
0.00400209554,0.294225952
0.00400209954,0.327698757
0.0040021035399999995,0.106778244
0.00400210754,-0.147615074
0.00400211154,-0.17439331799999996
0.00400211554,0.066610878
0.00400211954,0.307615074
0.00400212354,0.314309635
0.00400212754,0.08
0.0040021315399999995,-0.16769875699999998
0.00400213554,-0.161004196
0.00400213954,0.093389122
0.00400214354,0.327698757
0.00400214754,0.287531391
0.00400215154,0.046527195
0.00400215554,-0.181087879
0.0040021595399999995,-0.13422595199999998
0.00400216354,0.12686192699999999
0.00400216754,0.334393318
0.00400217154,0.267447708
0.00400217554,0.006359828999999997
0.00400217954,-0.19447700099999998
0.00400218354,-0.10744770799999999
0.0040021875399999995,0.167029293
0.00400219154,0.34778244
0.00400219554,0.240669464
0.00400219954,-0.027112975999999997
0.00400220354,-0.20117156199999997
0.00400220754,-0.073974903
0.00400221154,0.20050209800000002
0.0040022155399999995,0.34778244
0.00400221954,0.207196659
0.00400222354,-0.06058578099999999
0.00400222754,-0.20117156199999997
0.00400223154,-0.040502098
0.00400223554,0.233974903
0.00400223954,0.34108787900000004
0.0040022435399999995,0.167029293
0.00400224754,-0.09405858599999999
0.00400225154,-0.19447700099999998
0.00400225554,-0.00033473199999999037
0.00400225954,0.267447708
0.00400226354,0.334393318
0.00400226754,0.133556488
0.0040022715399999995,-0.127531391
0.00400227554,-0.181087879
0.00400227954,0.039832634000000006
0.00400228354,0.294225952
0.00400228754,0.321004196
0.00400229154,0.093389122
0.00400229554,-0.154309635
0.0040022995399999995,-0.161004196
0.00400230354,0.08
0.00400230754,0.314309635
0.00400231154,0.294225952
0.00400231554,0.059916317000000004
0.004002319539999999,-0.17439331799999996
0.00400232354,-0.14092051299999997
0.0040023275399999995,0.120167366
0.00400233154,0.334393318
0.00400233554,0.267447708
0.00400233954,0.013054389999999999
0.00400234354,-0.18778244
0.004002347539999999,-0.10744770799999999
0.00400235154,0.16033473199999998
0.0040023555399999996,0.34108787900000004
0.00400235954,0.233974903
0.00400236354,-0.027112975999999997
0.00400236754,-0.19447700099999998
0.00400237154,-0.067280342
0.004002375539999999,0.207196659
0.00400237954,0.34108787900000004
0.0040023835399999996,0.193807537
0.00400238754,-0.067280342
0.00400239154,-0.19447700099999998
0.00400239554,-0.027112975999999997
0.00400239954,0.240669464
0.0040024035399999994,0.334393318
0.00400240754,0.153640171
0.00400241154,-0.10744770799999999
0.00400241554,-0.18778244
0.00400241954,0.026443512000000002
0.00400242354,0.28083683
0.00400242754,0.321004196
0.0040024315399999994,0.106778244
0.00400243554,-0.14092051299999997
0.00400243954,-0.16769875699999998
0.00400244354,0.073305439
0.00400244754,0.307615074
0.00400245154,0.300920513
0.00400245554,0.066610878
0.0040024595399999995,-0.16769875699999998
0.00400246354,-0.14092051299999997
0.00400246754,0.11347280500000001
0.00400247154,0.327698757
0.00400247554,0.267447708
0.00400247954,0.013054389999999999
0.00400248354,-0.181087879
0.0040024875399999995,-0.100753147
0.00400249154,0.16033473199999998
0.00400249554,0.34108787900000004
0.00400249954,0.22728034200000002
0.00400250354,-0.033807537
0.00400250754,-0.19447700099999998
0.00400251154,-0.06058578099999999
0.0040025155399999995,0.21389122
0.00400251954,0.34108787900000004
0.00400252354,0.187112976
0.00400252754,-0.08066946399999998
0.00400253154,-0.18778244
0.00400253554,-0.007029292999999992
0.00400253954,0.254058586
0.0040025435399999995,0.327698757
0.00400254754,0.133556488
0.00400255154,-0.12083682999999999
0.00400255554,-0.17439331799999996
0.00400255954,0.046527195
0.00400256354,0.294225952
0.00400256754,0.307615074
0.0040025715399999995,0.08
0.00400257554,-0.154309635
0.00400257954,-0.147615074
0.00400258354,0.093389122
0.00400258754,0.314309635
0.00400259154,0.28083683
0.00400259554,0.033138073000000004
0.0040025995399999995,-0.17439331799999996
0.00400260354,-0.114142269
0.00400260754,0.14694561
0.00400261154,0.334393318
0.00400261554,0.240669464
0.00400261954,-0.020418414999999995
0.00400262354,-0.18778244
0.0040026275399999995,-0.06058578099999999
0.00400263154,0.20050209800000002
0.00400263554,0.334393318
0.00400263954,0.187112976
0.00400264354,-0.073974903
0.00400264754,-0.18778244
0.00400265154,-0.007029292999999992
0.0040026555399999995,0.254058586
0.00400265954,0.327698757
0.00400266354,0.133556488
0.00400266754,-0.12083682999999999
0.00400267154,-0.17439331799999996
0.00400267554,0.053221756
0.00400267954,0.294225952
0.0040026835399999995,0.307615074
0.00400268754,0.08
0.00400269154,-0.154309635
0.00400269554,-0.14092051299999997
0.00400269954,0.100083683
0.00400270354,0.314309635
0.00400270754,0.267447708
0.0040027115399999995,0.026443512000000002
0.00400271554,-0.181087879
0.00400271954,-0.100753147
0.00400272354,0.16033473199999998
0.00400272754,0.334393318
0.00400273154,0.22058578099999998
0.00400273554,-0.033807537
0.0040027395399999995,-0.18778244
0.00400274354,-0.04719665899999999
0.00400274754,0.22058578099999998
0.00400275154,0.334393318
0.00400275554,0.167029293
0.00400275954,-0.087364025
0.00400276354,-0.181087879
0.0040027675399999995,0.013054389999999999
0.00400277154,0.267447708
0.00400277554,0.314309635
0.00400277954,0.106778244
0.00400278354,-0.13422595199999998
0.00400278754,-0.161004196
0.00400279154,0.08
0.0040027955399999995,0.300920513
0.00400279954,0.287531391
0.00400280354,0.053221756
0.00400280754,-0.16769875699999998
0.00400281154,-0.12083682999999999
0.004002815539999999,0.133556488
0.00400281954,0.327698757
0.0040028235399999995,0.240669464
0.00400282754,-0.013723853999999994
0.00400283154,-0.181087879
0.00400283554,-0.067280342
0.00400283954,0.20050209800000002
0.004002843539999999,0.334393318
0.00400284754,0.187112976
0.0040028515399999996,-0.073974903
0.00400285554,-0.181087879
0.00400285954,-0.00033473199999999037
0.00400286354,0.254058586
0.00400286754,0.321004196
0.0040028715399999994,0.120167366
0.00400287554,-0.127531391
0.0040028795399999996,-0.161004196
0.00400288354,0.066610878
0.00400288754,0.294225952
0.00400289154,0.287531391
0.00400289554,0.059916317000000004
0.0040028995399999994,-0.161004196
0.00400290354,-0.12083682999999999
0.00400290754,0.12686192699999999
0.00400291154,0.321004196
0.00400291554,0.247364025
0.00400291954,-0.007029292999999992
0.00400292354,-0.181087879
0.0040029275399999995,-0.067280342
0.00400293154,0.193807537
0.00400293554,0.327698757
0.00400293954,0.187112976
0.00400294354,-0.067280342
0.00400294754,-0.181087879
0.00400295154,-0.00033473199999999037
0.0040029555399999995,0.254058586
0.00400295954,0.314309635
0.00400296354,0.120167366
0.00400296754,-0.12083682999999999
0.00400297154,-0.161004196
0.00400297554,0.073305439
0.00400297954,0.294225952
0.0040029835399999995,0.287531391
0.00400298754,0.059916317000000004
0.00400299154,-0.161004196
0.00400299554,-0.114142269
0.00400299954,0.133556488
0.00400300354,0.321004196
0.00400300754,0.233974903
0.0040030115399999995,-0.013723853999999994
0.00400301554,-0.181087879
0.00400301954,-0.053891220000000004
0.00400302354,0.20050209800000002
0.00400302754,0.327698757
0.00400303154,0.173723854
0.00400303554,-0.08066946399999998
0.0040030395399999995,-0.17439331799999996
0.00400304354,0.013054389999999999
0.00400304754,0.260753147
0.00400305154,0.307615074
0.00400305554,0.100083683
0.00400305954,-0.13422595199999998
0.00400306354,-0.147615074
0.0040030675399999995,0.086694561
0.00400307154,0.300920513
0.00400307554,0.274142269
0.00400307954,0.033138073000000004
0.00400308354,-0.16769875699999998
0.00400308754,-0.09405858599999999
0.00400309154,0.153640171
0.0040030955399999995,0.321004196
0.00400309954,0.21389122
0.00400310354,-0.040502098
0.00400310754,-0.181087879
0.00400311154,-0.027112975999999997
0.00400311554,0.22728034200000002
0.00400311954,0.321004196
0.0040031235399999995,0.14694561
0.00400312754,-0.100753147
0.00400313154,-0.16769875699999998
0.00400313554,0.046527195
0.00400313954,0.28083683
0.00400314354,0.294225952
0.00400314754,0.073305439
0.0040031515399999995,-0.154309635
0.00400315554,-0.12083682999999999
0.00400315954,0.120167366
0.00400316354,0.314309635
0.00400316754,0.240669464
0.00400317154,-0.007029292999999992
0.00400317554,-0.17439331799999996
0.0040031795399999995,-0.06058578099999999
0.00400318354,0.193807537
0.00400318754,0.321004196
0.00400319154,0.173723854
0.00400319554,-0.073974903
0.00400319954,-0.16769875699999998
0.00400320354,0.013054389999999999
0.0040032075399999995,0.260753147
0.00400321154,0.307615074
0.00400321554,0.100083683
0.00400321954,-0.13422595199999998
0.00400322354,-0.14092051299999997
0.00400322754,0.093389122
0.00400323154,0.300920513
0.0040032355399999995,0.260753147
0.00400323954,0.026443512000000002
0.00400324354,-0.16769875699999998
0.00400324754,-0.08066946399999998
0.00400325154,0.167029293
0.00400325554,0.321004196
0.00400325954,0.20050209800000002
0.0040032635399999995,-0.053891220000000004
0.00400326754,-0.17439331799999996
0.00400327154,-0.007029292999999992
0.00400327554,0.240669464
0.00400327954,0.314309635
0.004003283539999999,0.120167366
0.00400328754,-0.12083682999999999
0.0040032915399999995,-0.147615074
0.00400329554,0.08
0.00400329954,0.294225952
0.00400330354,0.274142269
0.00400330754,0.039832634000000006
0.004003311539999999,-0.161004196
0.00400331554,-0.09405858599999999
0.0040033195399999996,0.153640171
0.00400332354,0.321004196
0.00400332754,0.207196659
0.00400333154,-0.040502098
0.00400333554,-0.17439331799999996
0.004003339539999999,-0.020418414999999995
0.00400334354,0.22728034200000002
0.0040033475399999996,0.314309635
0.00400335154,0.133556488
0.00400335554,-0.10744770799999999
0.00400335954,-0.154309635
0.00400336354,0.066610878
0.0040033675399999994,0.287531391
0.00400337154,0.28083683
